incident_id,fecha,anio,mes,dia,hora,minuto,dia_semana,tipo,prioridad,prioridad_base_tipo,latitud,longitud,dist_hermelinda_km,dist_sanchez_carrion_km,dist_parque_industrial_km,dist_cesar_vallejo_km
6113,2019-06-27 12:49:00,2019,6,27,12,49,3,Robo,ALTA,ALTA,-8.033627273082944,-78.99491638533725,1.4568673630598707,0.36037091597177634,3.2988787820888867,1.998503118283185
32913,2026-01-21 13:07:00,2026,1,21,13,7,2,Hurto,MEDIA,MEDIA,-8.045786720390936,-79.00137742747302,0.2671814696169163,1.885257582076281,1.7922379851337242,3.485447382409263
11316,2020-09-28 15:18:00,2020,9,28,15,18,0,Estafa,BAJA,BAJA,-8.039708260280957,-78.993366551255,1.163069746062249,0.969155050601795,2.8888994733233266,2.427709242071986
24220,2023-11-19 09:34:00,2023,11,19,9,34,6,Hurto,MEDIA,MEDIA,-8.031654413686935,-78.98726962250798,2.2100123780643983,0.6351215927693826,3.999468692376332,1.3191677461828328
32010,2025-09-30 09:21:00,2025,9,30,9,21,1,Otros,BAJA,BAJA,-8.054558036029462,-79.01233011405013,1.5599675282083478,3.375127652061454,0.3844507446499383,5.007565723345748
23141,2023-08-05 07:33:00,2023,8,5,7,33,5,Otros,BAJA,BAJA,-8.04179296328046,-78.98823334267544,1.6442437789641242,1.3098602090880034,3.177228996232966,2.411785463237822
22769,2023-07-29 19:22:00,2023,7,29,19,22,5,Otros,BAJA,BAJA,-8.037045596420757,-78.99288343937675,1.3559681956902292,0.6723621439844192,3.1398891871131642,2.1492560931516627
5225,2019-04-19 18:29:00,2019,4,19,18,29,4,Otros,BAJA,BAJA,-8.045471422012474,-79.01207830195112,1.0128298049232694,2.646080732278841,1.393140984346287,4.286252789992423
992,2018-04-23 17:10:00,2018,4,23,17,10,0,Otros,BAJA,BAJA,-8.018306221019625,-78.99744197619502,2.9218229498556507,1.4938187251441057,4.6957817976904455,1.7264595621892942
32227,2025-10-08 14:52:00,2025,10,8,14,52,2,Otros,BAJA,BAJA,-8.055750818578073,-79.00428749666357,1.314298062436167,3.019748295754545,0.8851916802836315,4.57744916339105
33479,2026-03-19 07:04:00,2026,3,19,7,4,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.0337046729467,-78.99055545147458,1.785473019473373,0.4035992122303573,3.587863448655638,1.6979617385218397
5283,2019-04-11 21:21:00,2019,4,11,21,21,3,Robo,ALTA,ALTA,-8.036243982425276,-79.00788719738307,1.0165263526880681,1.7397629332315534,2.461173466037939,3.3162446699127366
16765,2022-02-01 10:48:00,2022,2,1,10,48,1,Robo,ALTA,ALTA,-8.044786370340436,-79.00436686728575,0.17405172857329135,1.9789681523102327,1.6926546490386756,3.6139187658826044
8659,2020-01-12 09:12:00,2020,1,12,9,12,6,Estafa,BAJA,BAJA,-8.027105679437348,-78.98212305178184,2.9686095425254697,1.2734884831012303,4.756256013256938,0.6790557557011081
26797,2024-05-29 19:40:00,2024,5,29,19,40,2,Otros,BAJA,BAJA,-8.035050659626245,-78.99473763149588,1.3482683843240983,0.4893618285460713,3.1818519066568216,2.0995056449257894
619,2018-03-06 07:19:00,2018,3,6,7,19,1,Otros,BAJA,BAJA,-8.053217633884266,-79.00442355831458,1.0368684869029725,2.77222757549523,0.9892365187391523,4.350781687518723
25474,2024-02-27 19:49:00,2024,2,27,19,49,1,Robo,MEDIA,ALTA,-8.025481436099652,-78.98536668697363,2.8301158664705253,1.0406413161626786,4.6554812111141715,0.6210715996743935
14093,2021-05-06 06:07:00,2021,5,6,6,7,3,Robo,ALTA,ALTA,-8.049163670253535,-79.00085405609248,0.620885372360685,2.197045122482225,1.5720398454544464,3.757207902470537
28351,2024-10-09 09:54:00,2024,10,9,9,54,2,Hurto,ALTA,MEDIA,-8.043833740108576,-79.0035222117903,0.060395088934569345,1.8381074901369299,1.8309926534095795,3.4730236156512175
32095,2025-09-21 17:15:00,2025,9,21,17,15,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.036090900698115,-78.99333017966902,1.380923245933203,0.5672484620244459,3.187515308246036,2.090949916480886
29390,2025-02-01 22:27:00,2025,2,1,22,27,5,Estafa,BAJA,BAJA,-8.042691488076215,-78.9911580813681,1.3119011227096768,1.315757129595027,2.857118738893966,2.6142722647195757
6691,2019-08-21 09:53:00,2019,8,21,9,53,2,Hurto,MEDIA,MEDIA,-8.049348158282138,-79.00490389876136,0.6305507458318663,2.4249306388465777,1.2393154520236664,4.0367845285212205
11959,2020-11-29 20:28:00,2020,11,29,20,28,6,Extorsión,ALTA,ALTA,-8.019432004067161,-79.00049004912603,2.7457791985025928,1.527973358394229,4.471886891970392,2.043341869126699
17248,2022-03-08 21:25:00,2022,3,8,21,25,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.029432372427664,-78.98523236575217,2.539858831983297,0.8728352085222645,4.333159953992787,1.0029107494735308
26360,2024-04-08 17:22:00,2024,4,8,17,22,0,Otros,BAJA,BAJA,-8.022730829335618,-78.99309437080461,2.6043902755422987,0.9195485341676097,4.439929526665954,1.236634648352919
14753,2021-07-02 14:14:00,2021,7,2,14,14,4,Violencia contra la mujer e integrantes,MEDIA,ALTA,-8.03645517751377,-79.00763947416085,0.9822230960558618,1.7222196601006363,2.443306899577214,3.3049803241600655
21087,2023-02-08 12:37:00,2023,2,8,12,37,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.04754073628665,-79.00036336089822,0.48916280429131603,2.009998921657839,1.7303241020864364,3.577361234409756
9881,2020-04-23 08:35:00,2020,4,23,8,35,3,Otros,BAJA,BAJA,-8.043136582758795,-78.99164479718623,1.2538999442959984,1.3577502247336481,2.7846039119011556,2.6807763214140214
17283,2022-03-07 08:54:00,2022,3,7,8,54,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.050906039013046,-79.0165717614562,1.6800234515587074,3.4109966535450913,0.9357233588215226,5.054443044143314
26983,2024-06-04 13:19:00,2024,6,4,13,19,1,Extorsión,MEDIA,ALTA,-8.040527233982017,-79.00027298247493,0.4891461078597789,1.3279802262391855,2.3327733588418997,2.960162341071741
23379,2023-09-17 08:38:00,2023,9,17,8,38,6,Hurto,MEDIA,MEDIA,-8.060272505305395,-79.01516108711209,2.2509344557481112,4.067930428827641,0.43008658728151944,5.692129423542086
12554,2020-12-13 06:38:00,2020,12,13,6,38,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.053528692833266,-79.01293552850935,1.5229056229004758,3.3306332910947223,0.5077435241943042,4.968328674528869
31249,2025-07-05 20:13:00,2025,7,5,20,13,5,Extorsión,ALTA,ALTA,-8.023411869933833,-78.99654545540807,2.397065877480273,0.9296909922521424,4.205621755532323,1.6238526558483972
9151,2020-02-24 17:16:00,2020,2,24,17,16,0,Otros,BAJA,BAJA,-8.059240718914237,-79.01542394953137,2.177848135292709,3.9945495595566496,0.4014186596223535,5.623494020070077
24058,2023-10-19 07:28:00,2023,10,19,7,28,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.034877863285422,-78.99337920263169,1.4666046519252847,0.4332153526436952,3.288388884186783,1.9877344818439884
7485,2019-10-03 14:36:00,2019,10,3,14,36,3,Hurto,MEDIA,MEDIA,-8.035018727562093,-79.00082007495193,1.0271088000684483,0.9700731043535054,2.836409298265028,2.5930401139508406
517,2018-02-25 23:48:00,2018,2,25,23,48,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.02450588842125,-78.99428371886316,2.3705909615417076,0.735815401789852,4.20425700545099,1.4075795783115554
30977,2025-06-14 08:36:00,2025,6,14,8,36,5,Otros,BAJA,BAJA,-8.067927053122514,-79.01966439639376,3.231838220229955,5.047632784634648,1.3894191742825805,6.665181501634949
20369,2022-12-29 20:15:00,2022,12,29,20,15,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.071310055407723,-79.01030076387784,3.1413167904977004,4.870217945919857,1.4917873819192817,6.403460008028047
32934,2026-01-25 06:01:00,2026,1,25,6,1,6,Otros,BAJA,BAJA,-8.063543821740046,-79.0128445967231,2.428469492530541,4.227149100466084,0.623418666707111,5.823413553274337
14098,2021-05-09 18:04:00,2021,5,9,18,4,6,Robo,ALTA,ALTA,-8.069786200191528,-79.025,3.7534184936345194,5.56895261374846,1.9406269817775634,7.200139613471031
3054,2018-10-08 15:59:00,2018,10,8,15,59,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.045907802607623,-79.01238386570044,1.0547233711931063,2.7023558716269283,1.3452550441440876,4.34308057963169
10580,2020-06-18 19:54:00,2020,6,18,19,54,3,Otros,BAJA,BAJA,-8.036646807274382,-79.01146655223883,1.2399584592395256,2.127979344905975,2.3750929952506312,3.6814789055954904
33604,2026-04-30 12:31:00,2026,4,30,12,31,3,Otros,BAJA,BAJA,-8.043911389067615,-78.99918609884664,0.4200294587294967,1.5890516010882387,2.1082050967500487,3.173493503164462
25193,2024-01-22 08:22:00,2024,1,22,8,22,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.0496788317346,-79.00567002069008,0.6965316814530179,2.501978830144333,1.1583713622366516,4.11841428185099
3231,2018-11-07 20:59:00,2018,11,7,20,59,2,Otros,BAJA,BAJA,-8.05272881700159,-78.99902075422104,1.0648982558790663,2.505420656383071,1.5445220585096437,3.994918252746952
7681,2019-10-04 09:04:00,2019,10,4,9,4,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.039958234647436,-79.00437214160871,0.47413640392163675,1.6000039029434279,2.174845394409815,3.2421651918410106
16859,2022-02-04 23:44:00,2022,2,4,23,44,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.033880134648712,-78.99503815162022,1.4264318637246451,0.39105419361683336,3.2681394879301635,2.0278252647364536
6913,2019-08-26 19:25:00,2019,8,26,19,25,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.034260739503111,-78.99646728245958,1.3000533774157197,0.5265020709185432,3.145246341743548,2.1706309129084973
6595,2019-07-14 18:29:00,2019,7,14,18,29,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.036441524338397,-79.0121959250889,1.315869864788125,2.198446629001497,2.397290173635263,3.74191610690143
19777,2022-10-23 23:17:00,2022,10,23,23,17,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.031185140137874,-79.00045348528748,1.4522695590291532,0.8209194817482908,3.2413801678471987,2.326153178703019
3059,2018-10-11 06:25:00,2018,10,11,6,25,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.018713399432341,-78.97546699633331,4.134718377978537,2.3650189993928152,5.938266331000464,0.7629456502483056
2859,2018-10-04 15:08:00,2018,10,4,15,8,3,Hurto,MEDIA,MEDIA,-8.018117169436847,-78.97961086053226,3.8619951490006974,2.05558153741353,5.690730642936643,0.4146781124172441
13936,2021-05-22 18:55:00,2021,5,22,18,55,5,Extorsión,ALTA,ALTA,-8.036803433029434,-79.00189581234126,0.8094040065255382,1.1729330405619993,2.606301449898523,2.8083479184578395
32536,2025-11-18 12:14:00,2025,11,18,12,14,1,Otros,BAJA,BAJA,-8.02318553957914,-78.9878478182235,2.8530682312796323,1.0377123147207163,4.6965369434453015,0.6882198446708346
27465,2024-07-30 13:08:00,2024,7,30,13,8,1,Hurto,MEDIA,MEDIA,-8.04766743795396,-79.0042960311242,0.4320447662648086,2.231968022676647,1.4281007312795517,3.849584264666863
21017,2023-02-28 20:12:00,2023,2,28,20,12,1,Violencia contra la mujer e integrantes,MEDIA,ALTA,-8.059038162400476,-79.00481546659492,1.6840712593514153,3.3782209067049016,0.7993742147783358,4.919372522142346
3249,2018-11-25 21:35:00,2018,11,25,21,35,6,Otros,BAJA,BAJA,-8.067050232513873,-79.01028412612523,2.685604473524743,4.437364812930293,1.0239176119674656,5.993138980469642
14626,2021-07-15 22:09:00,2021,7,15,22,9,3,Otros,BAJA,BAJA,-8.017421919410788,-78.99958869190618,2.979119958369073,1.6750593529753397,4.714467594554276,1.9770946937846416
5596,2019-05-22 14:14:00,2019,5,22,14,14,2,Otros,BAJA,BAJA,-8.03657544637617,-78.9939598658521,1.2931602748935929,0.6289048715529914,3.101680905539364,2.1756802484944027
24724,2023-12-01 12:49:00,2023,12,1,12,49,4,Robo,MEDIA,ALTA,-8.03088110174124,-78.98294526517893,2.646427914081476,1.1071496088023278,4.3961814881046894,1.1036469223748684
11179,2020-08-17 21:33:00,2020,8,17,21,33,0,Otros,BAJA,BAJA,-8.059116967411017,-79.01174111012553,1.9369337860575542,3.745988091444433,0.12742972641905753,5.35601071960466
12245,2020-11-05 10:23:00,2020,11,5,10,23,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.025270082751176,-78.97184660127442,4.012863860214399,2.4146728293713204,5.726258368100126,1.2146071155088758
15307,2021-09-25 23:16:00,2021,9,25,23,16,5,Robo,ALTA,ALTA,-8.027732989604177,-78.98978543812943,2.3213595314553483,0.5071897065419476,4.160411656086595,1.1381334800552416
7423,2019-10-16 07:14:00,2019,10,16,7,14,2,Hurto,MEDIA,MEDIA,-8.037757086947694,-78.98743796659977,1.8486882780478555,0.9693117836868839,3.5184794116690172,1.9571396329293966
16895,2022-03-11 20:11:00,2022,3,11,20,11,4,Extorsión,ALTA,ALTA,-8.060147885350714,-79.00694611868661,1.8473775558318086,3.5864173468936302,0.6055084131899536,5.147124605197287
26481,2024-04-14 09:09:00,2024,4,14,9,9,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.022020969927063,-78.99130400300055,2.762478361202498,1.0157357157409457,4.60410909944687,1.030706804419965
2309,2018-08-08 15:28:00,2018,8,8,15,28,2,Otros,BAJA,BAJA,-8.032933871065513,-78.99326388437862,1.6319443171276355,0.2169906461692501,3.4675642862634297,1.8163221387542556
6658,2019-08-15 21:48:00,2019,8,15,21,48,3,Hurto,MEDIA,MEDIA,-8.03287575204966,-78.99622732553954,1.444340620044585,0.41203280494125866,3.2894382924752423,2.048835130369344
23269,2023-08-14 23:21:00,2023,8,14,23,21,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.04593178644831,-78.99883135642506,0.5067492034597197,1.7801540772438358,1.975557410314601,3.3346534485052235
9150,2020-02-13 06:17:00,2020,2,13,6,17,3,Otros,BAJA,BAJA,-8.036371344733682,-78.9951527172079,1.2108078050964413,0.6425779880256264,3.0372044584447666,2.240232975837895
19333,2022-09-17 20:30:00,2022,9,17,20,30,5,Otros,BAJA,BAJA,-8.048883522204456,-79.0038460945954,0.5509553083674681,2.3195723595816773,1.3540757836127153,3.924122826686034
17690,2022-05-19 01:46:00,2022,5,19,1,46,3,Estafa,BAJA,BAJA,-8.024006063321966,-78.98675962923343,2.8530878331614584,1.0377408447063818,4.691580560521974,0.6215909897979621
5602,2019-05-20 13:39:00,2019,5,20,13,39,0,Otros,MEDIA,BAJA,-8.040357844209845,-78.99374780569156,1.0962315500368887,1.043797229681833,2.808319201891544,2.5112421063658035
31156,2025-06-18 00:52:00,2025,6,18,0,52,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.011545568049346,-78.99382613980661,3.7474645147760097,2.165145798846212,5.539528395371559,1.673563008297744
26603,2024-05-15 08:26:00,2024,5,15,8,26,2,Hurto,MEDIA,MEDIA,-8.018435313345982,-78.97890495657373,3.8883131022715878,2.0881858499267185,5.712465265932585,0.44436891414848373
15786,2021-11-04 12:43:00,2021,11,4,12,43,3,Otros,BAJA,BAJA,-8.042836996718904,-79.00563819294817,0.3179547041010952,1.9153830859312908,1.8257498959188145,3.5594707119734563
24542,2023-12-11 13:19:00,2023,12,11,13,19,0,Extorsión,ALTA,ALTA,-8.01914964617237,-78.9791621916733,3.8110645425903056,2.0143899007803303,5.633298777050857,0.3741210092581973
29113,2025-01-19 01:04:00,2025,1,19,1,4,6,Hurto,MEDIA,MEDIA,-8.025335867584516,-78.97990900380174,3.281903346430147,1.5729816138709727,5.067151247912392,0.5342778848648082
21934,2023-05-11 11:23:00,2023,5,11,11,23,3,Otros,BAJA,BAJA,-8.044465917837055,-79.00462435590762,0.18619564528742003,1.9697977680370027,1.71003326539683,3.6074412013243715
6833,2019-08-03 12:50:00,2019,8,3,12,50,5,Otros,BAJA,BAJA,-8.03970702208816,-79.01380965213627,1.2823209600958074,2.487369608096105,2.0438210673263746,4.073529963238199
14312,2021-06-23 20:23:00,2021,6,23,20,23,2,Otros,BAJA,BAJA,-8.045974963826364,-79.01313397210387,1.1371627630779246,2.772523100793874,1.342939013425,4.411709064227318
9572,2020-03-17 20:10:00,2020,3,17,20,10,1,Otros,BAJA,BAJA,-8.028400703556173,-78.99876155843468,1.7962415714565296,0.6971148300478752,3.5995973763185716,2.0207060270796173
18509,2022-07-07 21:55:00,2022,7,7,21,55,3,Otros,BAJA,BAJA,-8.066791411427108,-79.00594903456016,2.55500310231099,4.227477406314343,1.182974388492974,5.734013962362242
19018,2022-08-14 16:40:00,2022,8,14,16,40,6,Robo,ALTA,ALTA,-8.06645268456067,-79.0027956083246,2.496726025260064,4.087023455808631,1.3821411917518158,5.548544714225703
28841,2024-12-25 17:23:00,2024,12,25,17,23,2,Extorsión,ALTA,ALTA,-8.049611521297617,-79.0040900016261,0.6354086559553533,2.402867507357552,1.276111414863274,4.004642828480542
12893,2021-01-17 08:01:00,2021,1,17,8,1,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.049863855104542,-78.99909541752461,0.7809954507015479,2.2023116136305196,1.6843599712852033,3.720737109742078
2765,2018-09-23 18:55:00,2018,9,23,18,55,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.04507903572141,-79.00571920987613,0.3225345718732763,2.1004788261424263,1.594497058275267,3.740208202697851
14152,2021-05-19 08:12:00,2021,5,19,8,12,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.054057492668983,-79.00783429514381,1.2385406585788354,3.0399091151540536,0.6344511330898002,4.647842397232129
31367,2025-07-26 13:23:00,2025,7,26,13,23,5,Otros,BAJA,BAJA,-8.032629650430172,-79.00487504393334,1.2810692731117264,1.3199893056117498,2.928092570595022,2.8312454316487083
31867,2025-09-29 20:22:00,2025,9,29,20,22,0,Hurto,ALTA,MEDIA,-8.04304069775128,-79.00241746226399,0.12446715537047291,1.693427341165859,1.9697665563479034,3.325688207741363
24449,2023-11-13 15:10:00,2023,11,13,15,10,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.054104943681567,-79.00990273143381,1.3565025216559226,3.1723667006172462,0.4908171409995033,4.794653324542183
10407,2020-05-31 21:44:00,2020,5,31,21,44,6,Otros,BAJA,BAJA,-8.03765098209629,-78.99828153467122,0.8765258924722595,0.9407988489815883,2.720506515049541,2.5771606002900054
3120,2018-10-20 14:13:00,2018,10,20,14,13,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.02204904302375,-78.98286389169893,3.2974299064762342,1.4953844594447485,5.125564498731615,0.15051486653672785
32859,2025-12-05 23:24:00,2025,12,5,23,24,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.047989003469652,-79.00959978956281,0.8513207298755874,2.6285068138245036,1.1441088150662706,4.270918219735765
24186,2023-11-06 23:38:00,2023,11,6,23,38,0,Hurto,ALTA,MEDIA,-8.059723218302295,-79.01702804402476,2.3328281706844023,4.147229559551284,0.5857962295701117,5.780475912926322
21356,2023-03-02 20:39:00,2023,3,2,20,39,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.01325859437099,-78.97930938085916,4.299853550378152,2.4827616678566375,6.140524722144129,0.9103596867769491
17129,2022-03-02 21:37:00,2022,3,2,21,37,2,Otros,BAJA,BAJA,-8.053590909263631,-79.01088727935725,1.3752934947304298,3.191975085490163,0.505342872311452,4.821719127439412
7654,2019-10-28 17:53:00,2019,10,28,17,53,0,Robo,ALTA,ALTA,-8.01519912918269,-78.98144986589679,3.985740205515518,2.1689405354215485,5.827911700934417,0.6478653992281574
11216,2020-08-25 19:03:00,2020,8,25,19,3,1,Otros,BAJA,BAJA,-8.029498035931145,-78.99058291731535,2.1140994368165953,0.31419548348285115,3.950272528092505,1.3364097478417083
27283,2024-06-12 20:14:00,2024,6,12,20,14,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.023408288484045,-78.99170119530939,2.6058267202932934,0.8561870900524148,4.448583957681457,1.1012232911184767
24733,2023-12-12 19:11:00,2023,12,12,19,11,1,Robo,ALTA,ALTA,-8.024060045357526,-78.9956941075251,2.358630891160769,0.8267373635577376,4.1792138242159185,1.5457288115723569
19462,2022-10-29 06:11:00,2022,10,29,6,11,5,Extorsión,ALTA,ALTA,-8.048863812873384,-79.01128540173505,1.0604960949376703,2.8282253005767375,1.0189396313516514,4.471737832569732
32420,2025-11-09 12:56:00,2025,11,9,12,56,6,Hurto,MEDIA,MEDIA,-8.03237446083739,-78.99869828008062,1.3767356605047343,0.6457511225212689,3.2037617312403732,2.2315974346310914
19228,2022-09-04 12:00:00,2022,9,4,12,0,6,Otros,BAJA,BAJA,-8.052050528933295,-79.00002777688303,0.953116121360695,2.4652892967238618,1.4748153390568417,3.9825543863581534
897,2018-04-08 08:21:00,2018,4,8,8,21,6,Extorsión,ALTA,ALTA,-8.04200114480755,-79.00488961984455,0.30444236702382704,1.7916718353467522,1.9436205833213287,3.4358243661909174
1497,2018-05-10 23:15:00,2018,5,10,23,15,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.044993934875745,-79.00147485594066,0.20102670485752241,1.8143832703011904,1.8532000406189708,3.422876157061853
1792,2018-06-13 20:36:00,2018,6,13,20,36,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.030644644634293,-78.99042902112603,2.0300481385475986,0.2858206934274732,3.85913763486559,1.418258837100322
24966,2024-01-26 22:34:00,2024,1,26,22,34,4,Hurto,MEDIA,MEDIA,-8.060346080335307,-79.01658025219251,2.353550442924595,4.169925988402954,0.5677529522336551,5.799763391156207
